sentence1,sentence2,label
FOUND LOOSE BAFFLE SEALS ON THE NO. 1 ENGINE DURING INSPECTION.,YOU MUST COMPLETE A BREAK-IN FLIGHT IAW THE APPLICABLE PROCEDURE AFTER THE CYLINDER WAS CHANGED.,0
BAFFLING CRACKED BY OIL COOLER ON LEFT ENGINE.,ADEL CLAMP ON BATTERY MOUNT IS TOO LARGE.,0
THE BAFFLE NEXT TO THE OIL COOLER ON THE LEFT ENGINE IS CRACKED FROM CONTACT WITH THE COOLER.,THE BAFFLE WIRE ON ENGINE #4 IS CHAFING THE #4 OIL RETURN TUBE.,0
FOUND A CRACK IN THE BAFFLE WHERE THE OIL COOLER RUBS ON THE RIGHT ENGINE.,FOUND ONE FASTENER MISSING ON THE REAR BAFFLE ASSEMBLY.,0
BAFFLE FRACTURED BY OIL COOLER INTERFERENCE ON #1 ENGINE.,BAFFLE ATTACHMENT TAB BEHIND OIL TUBE FOUND TO BE LOOSE.,0
CRACKING DETECTED IN THE BAFFLE DUE TO OIL COOLER CONTACT ON THE #2 ENGINE.,BAFFLING PLUG ON ENGINE TWO IS WORN AND NEEDS REPLACEMENT.,0
BAFFLING CRACKED BY OIL COOLER ON LEFT ENGINE.,BACKBONE LEAKS AT BOLT IN MIDDLE.,0
THE BAFFLE NEXT TO THE OIL COOLER ON THE LEFT ENGINE IS CRACKED FROM CONTACT WITH THE COOLER.,A SCREW IS MISSING FROM THE RIGHT ENGINE BAFFLING.,0
FOUND A CRACK IN THE BAFFLE WHERE THE OIL COOLER RUBS ON THE RIGHT ENGINE.,FOUND FLUID SEEPING AROUND A BOLT AT THE UPPER ENGINE AREA.,0
BAFFLE FRACTURED BY OIL COOLER INTERFERENCE ON #1 ENGINE.,A BREAK-IN FLIGHT FOR THE ENGINE IS NECESSARY IN ACCORDANCE WITH PROCEDURES FOR CYLINDER REPLACEMENT.,0
CRACKING DETECTED IN THE BAFFLE DUE TO OIL COOLER CONTACT ON THE #2 ENGINE.,TWO RIVETS LOOSE ON THE BAFFLE AFT OF #4 CYLINDER; TIGHTEN OR REPLACE AS REQUIRED.,0
ADEL CLAMP ON BATTERY MOUNT IS TOO LARGE.,#4 BAFFLE WIRE CHAFING #4 OIL RETURN TUBE.,0
THE ADEL CLAMP ON THE BATTERY MOUNT IS OVERSIZED.,A BOLT IS MISSING FROM THE AFT BAFFLING.,0
THE BATTERY MOUNT HAS AN ADEL CLAMP THAT’S TOO BIG TO FIT PROPERLY.,THE TAB THAT SECURES THE BAFFLE BEHIND THE OIL TUBE IS LOOSE AND NEEDS TIGHTENING.,0
FOUND THE ADEL CLAMP ON THE BATTERY MOUNT LARGER THAN SPECIFIED.,ONE BAFFLING PLUG SHOWS SIGNS OF WEAR.,0
BATTERY MOUNT’S ADEL CLAMP IS TOO LARGE.,THERE IS A LEAK AT THE CENTRAL BOLT ON THE BACKBONE.,0
ADEL CLAMP ON BATTERY MOUNT IS TOO LARGE.,SCREW MISSING ON RIGHT ENGINE BAFFLING.,0
THE ADEL CLAMP ON THE BATTERY MOUNT IS OVERSIZED.,AN OIL LEAK IS COMING FROM A BOLT ON THE TOP OF THE ENGINE.,0
THE BATTERY MOUNT HAS AN ADEL CLAMP THAT’S TOO BIG TO FIT PROPERLY.,"PER THE MANUAL, PERFORM AN ENGINE BREAK-IN FLIGHT AFTER REPLACING THE CYLINDER.",0
FOUND THE ADEL CLAMP ON THE BATTERY MOUNT LARGER THAN SPECIFIED.,POP RIVETS (2) ON THE BAFFLE AFT OF THE #3 CYLINDER ARE LOOSE — SECURE THEM.,0
BATTERY MOUNT’S ADEL CLAMP IS TOO LARGE.,"OBSERVED A BROKEN BAFFLE PLUG ON CYLINDER 1, LEFT SIDE.",0
#4 BAFFLE WIRE CHAFING #4 OIL RETURN TUBE.,BOLT MISSING ON AFT BAFFLING.,0
THE BAFFLE WIRE ON ENGINE #4 IS CHAFING THE #4 OIL RETURN TUBE.,THE BAFFLE ATTACHMENT TAB LOCATED AFT OF THE OIL TUBE IS LOOSE.,0
FOUND A BAFFLE WIRE RUBBING THROUGH THE #3 OIL RETURN LINE.,FOUND WEAR ON THE #2 BAFFLING PLUG.,0
INSPECTION REVEALED A BAFFLE WIRE WEARING INTO THE #2 OIL RETURN TUBE.,FOUND SEEPAGE FROM THE MAIN BACKBONE AT THE CENTER FASTENER.,0
LEFT BAFFLE WIRE HAS BEEN RUBBING ON THE OIL RETURN TUBE OF ENGINE #4.,MISSING SCREW FOUND ON THE RIGHT-HAND ENGINE BAFFLE DURING THE INSPECTION.,0
#4 BAFFLE WIRE CHAFING #4 OIL RETURN TUBE.,BOLT LEAKING ON TOP OF ENGINE.,0
THE BAFFLE WIRE ON ENGINE #4 IS CHAFING THE #4 OIL RETURN TUBE.,AN ENGINE BREAK-IN FLIGHT IS REQUIRED IAW THE MAINTENANCE INSTRUCTIONS FOLLOWING THE CYLINDER CHANGE.,0
FOUND A BAFFLE WIRE RUBBING THROUGH THE #3 OIL RETURN LINE.,FOUND A PAIR OF POP RIVETS LOOSE ON THE BAFFLE BEHIND CYLINDER NUMBER 4.,0
INSPECTION REVEALED A BAFFLE WIRE WEARING INTO THE #2 OIL RETURN TUBE.,BAFFLE PLUG FRACTURED AT THE RIGHT-HAND CYLINDER NO. 4.,0
LEFT BAFFLE WIRE HAS BEEN RUBBING ON THE OIL RETURN TUBE OF ENGINE #4.,"THE BAFFLE AT THE FORWARD COOLING AREA, UNDER THE ALTERNATOR, IS NOT SECURED.",0
BOLT MISSING ON AFT BAFFLING.,"BAFFLE ATTACHMENT TAB, BEHIND OIL TUBE, IS LOOSE.",0
A BOLT IS MISSING FROM THE AFT BAFFLING.,THE NO. 1 BAFFLING PLUG IS WORN.,0
FOUND ONE FASTENER MISSING ON THE REAR BAFFLE ASSEMBLY.,THE BACKBONE’S LEAKING RIGHT AT THE BOLT IN THE MIDDLE.,0
THE AFT BAFFLE SHOWS A MISSING BOLT AND REQUIRES REPLACEMENT.,NO.2 ENGINE BAFFLE HAS ONE SCREW MISSING.,0
REAR BAFFLING MISSING A BOLT—INSPECT AND SECURE.,THE BOLT ON TOP OF THE ENGINE IS WEEPING OIL.,0
BOLT MISSING ON AFT BAFFLING.,ENGINE BREAK-IN FLIGHT REQUIRED IAW FOR CYLINDER CHANNEL,0
A BOLT IS MISSING FROM THE AFT BAFFLING.,TWO POP RIVETS WERE FOUND LOOSE ON THE BAFFLE AFT OF THE #5 CYLINDER.,0
FOUND ONE FASTENER MISSING ON THE REAR BAFFLE ASSEMBLY.,THE LEFT-SIDE BAFFLE PLUG ON CYLINDER 2 SNAPPED OFF.,0
THE AFT BAFFLE SHOWS A MISSING BOLT AND REQUIRES REPLACEMENT.,A LOOSE FORWARD COOLING BAFFLE WAS OBSERVED LOCATED UNDER THE ALTERNATOR.,0
REAR BAFFLING MISSING A BOLT—INSPECT AND SECURE.,EXPERIENCED A RAPID 150° F INCREASE IN THE CYLINDER HEAD TEMPERATURE.,0
"BAFFLE ATTACHMENT TAB, BEHIND OIL TUBE, IS LOOSE.",1 BAFFLING PLUG WORN.,0
THE BAFFLE ATTACHMENT TAB LOCATED AFT OF THE OIL TUBE IS LOOSE.,LEAK OBSERVED AT THE MID-SPAN BOLT OF THE BACKBONE.,0
THE TAB THAT SECURES THE BAFFLE BEHIND THE OIL TUBE IS LOOSE AND NEEDS TIGHTENING.,INSPECTOR NOTED A SCREW ABSENT FROM THE LEFT ENGINE BAFFLE.,0
BAFFLE ATTACHMENT TAB BEHIND OIL TUBE FOUND TO BE LOOSE.,OBSERVED LEAKAGE PAST THE TOP ENGINE BOLT DURING INSPECTION.,0
THE MOUNT TAB BEHIND THE OIL LINE FOR THE BAFFLE IS NOT SECURE.,YOU MUST COMPLETE A BREAK-IN FLIGHT IAW THE APPLICABLE PROCEDURE AFTER THE CYLINDER WAS CHANGED.,0
"BAFFLE ATTACHMENT TAB, BEHIND OIL TUBE, IS LOOSE.","2 POP RIVETS LOOSE ON BAFFLE, AFT OF #4 CYLINDER.",0
THE BAFFLE ATTACHMENT TAB LOCATED AFT OF THE OIL TUBE IS LOOSE.,RIGHT BAFFLE PLUG ON CYLINDER #3 IS BROKEN.,0
THE TAB THAT SECURES THE BAFFLE BEHIND THE OIL TUBE IS LOOSE AND NEEDS TIGHTENING.,"FOUND THE FRONT COOLING BAFFLE LOOSE, RIGHT BENEATH THE ALTERNATOR.",0
BAFFLE ATTACHMENT TAB BEHIND OIL TUBE FOUND TO BE LOOSE.,THE CYLINDER HEAD TEMP SURGED ROUGHLY 200°F DURING THE EVENT.,0
THE MOUNT TAB BEHIND THE OIL LINE FOR THE BAFFLE IS NOT SECURE.,RIGHT BAFFLE WIRE NOT ATTACHED — IT CAME OFF BETWEEN ENGINES 1 AND 2.,0
1 BAFFLING PLUG WORN.,BACKBONE LEAKS AT BOLT IN MIDDLE.,0
THE NO. 1 BAFFLING PLUG IS WORN.,A SCREW IS MISSING FROM THE RIGHT ENGINE BAFFLING.,0
FOUND WEAR ON THE #2 BAFFLING PLUG.,FOUND FLUID SEEPING AROUND A BOLT AT THE UPPER ENGINE AREA.,0
ONE BAFFLING PLUG SHOWS SIGNS OF WEAR.,A BREAK-IN FLIGHT FOR THE ENGINE IS NECESSARY IN ACCORDANCE WITH PROCEDURES FOR CYLINDER REPLACEMENT.,0
BAFFLING PLUG ON ENGINE TWO IS WORN AND NEEDS REPLACEMENT.,TWO RIVETS LOOSE ON THE BAFFLE AFT OF #4 CYLINDER; TIGHTEN OR REPLACE AS REQUIRED.,0
1 BAFFLING PLUG WORN.,RIGHT BAFFLE PLUG BROKEN ON #3 CYLINDER.,0
THE NO. 1 BAFFLING PLUG IS WORN.,THE FORWARD COOLING BAFFLE IS LOOSE UNDER THE ALTERNATOR.,0
FOUND WEAR ON THE #2 BAFFLING PLUG.,NOTICED THE CHT SUDDENLY SPIKING ABOUT 100 DEGREES F.,0
ONE BAFFLING PLUG SHOWS SIGNS OF WEAR.,BAFFLE WIRING FOR #2–3 WAS OBSERVED DISCONNECTED.,0
BAFFLING PLUG ON ENGINE TWO IS WORN AND NEEDS REPLACEMENT.,NOTICED WHAT LOOKS LIKE AN OIL LEAK COMING FROM THE CRANKSHAFT SEAL.,0
BACKBONE LEAKS AT BOLT IN MIDDLE.,SCREW MISSING ON RIGHT ENGINE BAFFLING.,0
LEAK OBSERVED AT THE MID-SPAN BOLT OF THE BACKBONE.,AN OIL LEAK IS COMING FROM A BOLT ON THE TOP OF THE ENGINE.,0
THE BACKBONE’S LEAKING RIGHT AT THE BOLT IN THE MIDDLE.,"PER THE MANUAL, PERFORM AN ENGINE BREAK-IN FLIGHT AFTER REPLACING THE CYLINDER.",0
FOUND SEEPAGE FROM THE MAIN BACKBONE AT THE CENTER FASTENER.,POP RIVETS (2) ON THE BAFFLE AFT OF THE #3 CYLINDER ARE LOOSE — SECURE THEM.,0
THERE IS A LEAK AT THE CENTRAL BOLT ON THE BACKBONE.,"OBSERVED A BROKEN BAFFLE PLUG ON CYLINDER 1, LEFT SIDE.",0
BACKBONE LEAKS AT BOLT IN MIDDLE.,"FORWARD COOLING BAFFLE LOOSE, UNDER ALTERNATOR.",0
LEAK OBSERVED AT THE MID-SPAN BOLT OF THE BACKBONE.,CYLINDER HEAD TEMPERATURE WOULD JUMP 150°F UNEXPECTEDLY.,0
THE BACKBONE’S LEAKING RIGHT AT THE BOLT IN THE MIDDLE.,FOUND THE LEFT BAFFLE WIRE LOOSE AND UNCONNECTED (BETWEEN #2 AND #4).,0
FOUND SEEPAGE FROM THE MAIN BACKBONE AT THE CENTER FASTENER.,THERE MAY BE LEAKAGE FROM THE OIL SEAL AT THE CRANKSHAFT.,0
THERE IS A LEAK AT THE CENTRAL BOLT ON THE BACKBONE.,"FOLLOWING START, THE ENGINE RAN ROUGH AND WOULD SPUTTER AT OVER 1,000 RPM.",0
SCREW MISSING ON RIGHT ENGINE BAFFLING.,BOLT LEAKING ON TOP OF ENGINE.,0
A SCREW IS MISSING FROM THE RIGHT ENGINE BAFFLING.,AN ENGINE BREAK-IN FLIGHT IS REQUIRED IAW THE MAINTENANCE INSTRUCTIONS FOLLOWING THE CYLINDER CHANGE.,0
INSPECTOR NOTED A SCREW ABSENT FROM THE LEFT ENGINE BAFFLE.,FOUND A PAIR OF POP RIVETS LOOSE ON THE BAFFLE BEHIND CYLINDER NUMBER 4.,0
NO.2 ENGINE BAFFLE HAS ONE SCREW MISSING.,BAFFLE PLUG FRACTURED AT THE RIGHT-HAND CYLINDER NO. 4.,0
MISSING SCREW FOUND ON THE RIGHT-HAND ENGINE BAFFLE DURING THE INSPECTION.,"THE BAFFLE AT THE FORWARD COOLING AREA, UNDER THE ALTERNATOR, IS NOT SECURED.",0
SCREW MISSING ON RIGHT ENGINE BAFFLING.,CYLINDER HEAD TEMPERATURE WOULD JUMP 150*F.,0
A SCREW IS MISSING FROM THE RIGHT ENGINE BAFFLING.,THE BAFFLE WIRE BETWEEN ENGINES 1 AND 3 IS NOT CONNECTED.,0
INSPECTOR NOTED A SCREW ABSENT FROM THE LEFT ENGINE BAFFLE.,SUSPECT OIL SEEPING PAST THE CRANKSHAFT SEAL.,0
NO.2 ENGINE BAFFLE HAS ONE SCREW MISSING.,"AFTER ENGINE START, ROUGH RUNNING WAS NOTED; ENGINE WOULD SPUTTER ABOVE 1,050 RPM.",0
MISSING SCREW FOUND ON THE RIGHT-HAND ENGINE BAFFLE DURING THE INSPECTION.,RPM REDUCED TO A COMPLETE STOP (0 RPM) DURING THE IDLE CHECK.,0
BOLT LEAKING ON TOP OF ENGINE.,ENGINE BREAK-IN FLIGHT REQUIRED IAW FOR CYLINDER CHANNEL,0
AN OIL LEAK IS COMING FROM A BOLT ON THE TOP OF THE ENGINE.,TWO POP RIVETS WERE FOUND LOOSE ON THE BAFFLE AFT OF THE #5 CYLINDER.,0
FOUND FLUID SEEPING AROUND A BOLT AT THE UPPER ENGINE AREA.,THE LEFT-SIDE BAFFLE PLUG ON CYLINDER 2 SNAPPED OFF.,0
OBSERVED LEAKAGE PAST THE TOP ENGINE BOLT DURING INSPECTION.,A LOOSE FORWARD COOLING BAFFLE WAS OBSERVED LOCATED UNDER THE ALTERNATOR.,0
THE BOLT ON TOP OF THE ENGINE IS WEEPING OIL.,EXPERIENCED A RAPID 150° F INCREASE IN THE CYLINDER HEAD TEMPERATURE.,0
BOLT LEAKING ON TOP OF ENGINE.,#1 - 3 BAFFLE WIRE NOT CONNECTED.,0
AN OIL LEAK IS COMING FROM A BOLT ON THE TOP OF THE ENGINE.,POSSIBLE CRANKSHAFT OIL SEAL LEAK OBSERVED.,0
FOUND FLUID SEEPING AROUND A BOLT AT THE UPPER ENGINE AREA.,"RIGHT AFTER STARTING, THE ENGINE WAS ROUGH AND STARTED TO SPUTTER WHEN THE TACH PASSED OVER 900 RPM.",0
OBSERVED LEAKAGE PAST THE TOP ENGINE BOLT DURING INSPECTION.,IDLE CHECK INDICATED RPM DECREASED TO NIL.,0
THE BOLT ON TOP OF THE ENGINE IS WEEPING OIL.,THE TOP OF THE STARTER GOT DINGED UP BY FOREIGN MATERIAL.,0
ENGINE BREAK-IN FLIGHT REQUIRED IAW FOR CYLINDER CHANNEL,"2 POP RIVETS LOOSE ON BAFFLE, AFT OF #4 CYLINDER.",0
AN ENGINE BREAK-IN FLIGHT IS REQUIRED IAW THE MAINTENANCE INSTRUCTIONS FOLLOWING THE CYLINDER CHANGE.,RIGHT BAFFLE PLUG ON CYLINDER #3 IS BROKEN.,0
"PER THE MANUAL, PERFORM AN ENGINE BREAK-IN FLIGHT AFTER REPLACING THE CYLINDER.","FOUND THE FRONT COOLING BAFFLE LOOSE, RIGHT BENEATH THE ALTERNATOR.",0
A BREAK-IN FLIGHT FOR THE ENGINE IS NECESSARY IN ACCORDANCE WITH PROCEDURES FOR CYLINDER REPLACEMENT.,THE CYLINDER HEAD TEMP SURGED ROUGHLY 200°F DURING THE EVENT.,0
YOU MUST COMPLETE A BREAK-IN FLIGHT IAW THE APPLICABLE PROCEDURE AFTER THE CYLINDER WAS CHANGED.,RIGHT BAFFLE WIRE NOT ATTACHED — IT CAME OFF BETWEEN ENGINES 1 AND 2.,0
ENGINE BREAK-IN FLIGHT REQUIRED IAW FOR CYLINDER CHANNEL,POSSIBLE CRANKSHAFT OIL SEAL LEAKING.,0
AN ENGINE BREAK-IN FLIGHT IS REQUIRED IAW THE MAINTENANCE INSTRUCTIONS FOLLOWING THE CYLINDER CHANGE.,"IMMEDIATELY AFTER START THE ENGINE RAN ROUGH AND BEGAN TO SPUTTER AT ABOUT 1,100 RPM.",0
"PER THE MANUAL, PERFORM AN ENGINE BREAK-IN FLIGHT AFTER REPLACING THE CYLINDER.","WHILE CHECKING IDLE, THE RPM DROPPED TO ZERO AND THE ENGINE DIED.",0
A BREAK-IN FLIGHT FOR THE ENGINE IS NECESSARY IN ACCORDANCE WITH PROCEDURES FOR CYLINDER REPLACEMENT.,DEBRIS IMPACT DAMAGED THE TOP OF THE STARTER.,0
YOU MUST COMPLETE A BREAK-IN FLIGHT IAW THE APPLICABLE PROCEDURE AFTER THE CYLINDER WAS CHANGED.,CYLINDER BAFFLE TENSION RODS NOT ATTACHED TO CYLINDERS 2 AND 1 DURING INSPECTION.,0
"2 POP RIVETS LOOSE ON BAFFLE, AFT OF #4 CYLINDER.",RIGHT BAFFLE PLUG BROKEN ON #3 CYLINDER.,0
TWO POP RIVETS WERE FOUND LOOSE ON THE BAFFLE AFT OF THE #5 CYLINDER.,THE FORWARD COOLING BAFFLE IS LOOSE UNDER THE ALTERNATOR.,0
FOUND A PAIR OF POP RIVETS LOOSE ON THE BAFFLE BEHIND CYLINDER NUMBER 4.,NOTICED THE CHT SUDDENLY SPIKING ABOUT 100 DEGREES F.,0
POP RIVETS (2) ON THE BAFFLE AFT OF THE #3 CYLINDER ARE LOOSE — SECURE THEM.,BAFFLE WIRING FOR #2–3 WAS OBSERVED DISCONNECTED.,0
TWO RIVETS LOOSE ON THE BAFFLE AFT OF #4 CYLINDER; TIGHTEN OR REPLACE AS REQUIRED.,NOTICED WHAT LOOKS LIKE AN OIL LEAK COMING FROM THE CRANKSHAFT SEAL.,0
"2 POP RIVETS LOOSE ON BAFFLE, AFT OF #4 CYLINDER.","AFTER START, ENGINE RAN ROUGH. RPM OVER 1000, ENGINE WOULD SPUTTER",0
TWO POP RIVETS WERE FOUND LOOSE ON THE BAFFLE AFT OF THE #5 CYLINDER.,DURING THE IDLE CHECK THE ENGINE RPM FELL TO 0.,0
FOUND A PAIR OF POP RIVETS LOOSE ON THE BAFFLE BEHIND CYLINDER NUMBER 4.,THE STARTER TOP SHOWS FOD ON THE UPPER HOUSING.,0
POP RIVETS (2) ON THE BAFFLE AFT OF THE #3 CYLINDER ARE LOOSE — SECURE THEM.,TENSION RODS SECURING THE CYLINDER BAFFLES WERE DISCONNECTED ON CYLS 3 AND 4.,0
TWO RIVETS LOOSE ON THE BAFFLE AFT OF #4 CYLINDER; TIGHTEN OR REPLACE AS REQUIRED.,CLEANING IS REQUIRED FOR THE SERVO INLET FORWARD SCREEN.,0
RIGHT BAFFLE PLUG BROKEN ON #3 CYLINDER.,"FORWARD COOLING BAFFLE LOOSE, UNDER ALTERNATOR.",0
RIGHT BAFFLE PLUG ON CYLINDER #3 IS BROKEN.,CYLINDER HEAD TEMPERATURE WOULD JUMP 150°F UNEXPECTEDLY.,0
THE LEFT-SIDE BAFFLE PLUG ON CYLINDER 2 SNAPPED OFF.,FOUND THE LEFT BAFFLE WIRE LOOSE AND UNCONNECTED (BETWEEN #2 AND #4).,0
BAFFLE PLUG FRACTURED AT THE RIGHT-HAND CYLINDER NO. 4.,THERE MAY BE LEAKAGE FROM THE OIL SEAL AT THE CRANKSHAFT.,0
"OBSERVED A BROKEN BAFFLE PLUG ON CYLINDER 1, LEFT SIDE.","FOLLOWING START, THE ENGINE RAN ROUGH AND WOULD SPUTTER AT OVER 1,000 RPM.",0
RIGHT BAFFLE PLUG BROKEN ON #3 CYLINDER.,IDLE CHECK RPM DECREASED TO ZERO.,0
RIGHT BAFFLE PLUG ON CYLINDER #3 IS BROKEN.,FOREIGN OBJECT DAMAGE WAS FOUND ON THE TOP OF THE STARTER DURING INSPECTION.,0
THE LEFT-SIDE BAFFLE PLUG ON CYLINDER 2 SNAPPED OFF.,FOUND THE CYLINDER BAFFLE TIE-RODS ON #1 AND #3 HANGING LOOSE — NOT HOOKED UP.,0
BAFFLE PLUG FRACTURED AT THE RIGHT-HAND CYLINDER NO. 4.,CLEAN THE FORWARD INLET SCREEN OF THE SERVO.,0
"OBSERVED A BROKEN BAFFLE PLUG ON CYLINDER 1, LEFT SIDE.",CRACK OBSERVED IN THE #3 ENGINE BAFFLE WHERE IT ATTACHES TO THE OIL COOLER.,0
"FORWARD COOLING BAFFLE LOOSE, UNDER ALTERNATOR.",CYLINDER HEAD TEMPERATURE WOULD JUMP 150*F.,0
THE FORWARD COOLING BAFFLE IS LOOSE UNDER THE ALTERNATOR.,THE BAFFLE WIRE BETWEEN ENGINES 1 AND 3 IS NOT CONNECTED.,0
"FOUND THE FRONT COOLING BAFFLE LOOSE, RIGHT BENEATH THE ALTERNATOR.",SUSPECT OIL SEEPING PAST THE CRANKSHAFT SEAL.,0
A LOOSE FORWARD COOLING BAFFLE WAS OBSERVED LOCATED UNDER THE ALTERNATOR.,"AFTER ENGINE START, ROUGH RUNNING WAS NOTED; ENGINE WOULD SPUTTER ABOVE 1,050 RPM.",0
"THE BAFFLE AT THE FORWARD COOLING AREA, UNDER THE ALTERNATOR, IS NOT SECURED.",RPM REDUCED TO A COMPLETE STOP (0 RPM) DURING THE IDLE CHECK.,0
"FORWARD COOLING BAFFLE LOOSE, UNDER ALTERNATOR.",FOREIGN OBJECT DAMAGE ON TOP OF STARTER,0
THE FORWARD COOLING BAFFLE IS LOOSE UNDER THE ALTERNATOR.,BAFFLING TENSION RODS FOR CYLINDERS 2 AND 4 ARE NOT CONNECTED.,0
"FOUND THE FRONT COOLING BAFFLE LOOSE, RIGHT BENEATH THE ALTERNATOR.",THE SERVO'S FRONT INLET SCREEN IS DIRTY AND NEEDS TO BE CLEANED.,0
A LOOSE FORWARD COOLING BAFFLE WAS OBSERVED LOCATED UNDER THE ALTERNATOR.,LEFT ENGINE BAFFLE FRACTURED AT THE OIL COOLER LOCATION.,0
"THE BAFFLE AT THE FORWARD COOLING AREA, UNDER THE ALTERNATOR, IS NOT SECURED.",LEFT ENGINE CYLINDER #2 BAFFLE SEAL IS NOT SECURED.,0
CYLINDER HEAD TEMPERATURE WOULD JUMP 150*F.,#1 - 3 BAFFLE WIRE NOT CONNECTED.,0
CYLINDER HEAD TEMPERATURE WOULD JUMP 150°F UNEXPECTEDLY.,POSSIBLE CRANKSHAFT OIL SEAL LEAK OBSERVED.,0
NOTICED THE CHT SUDDENLY SPIKING ABOUT 100 DEGREES F.,"RIGHT AFTER STARTING, THE ENGINE WAS ROUGH AND STARTED TO SPUTTER WHEN THE TACH PASSED OVER 900 RPM.",0
THE CYLINDER HEAD TEMP SURGED ROUGHLY 200°F DURING THE EVENT.,IDLE CHECK INDICATED RPM DECREASED TO NIL.,0
EXPERIENCED A RAPID 150° F INCREASE IN THE CYLINDER HEAD TEMPERATURE.,THE TOP OF THE STARTER GOT DINGED UP BY FOREIGN MATERIAL.,0
CYLINDER HEAD TEMPERATURE WOULD JUMP 150*F.,"#2, 4 CYLINDER BAFFLING TENSION RODS NOT CONNECTED.",0
CYLINDER HEAD TEMPERATURE WOULD JUMP 150°F UNEXPECTEDLY.,THE FORWARD INLET SCREEN ON THE SERVO REQUIRES CLEANING.,0
NOTICED THE CHT SUDDENLY SPIKING ABOUT 100 DEGREES F.,FOUND A CRACK AT THE OIL COOLER ON THE #2 ENGINE BAFFLE.,0
THE CYLINDER HEAD TEMP SURGED ROUGHLY 200°F DURING THE EVENT.,BAFFLING SEAL FOR CYLINDER 1 WAS FOUND UNSECURED ON THE RIGHT-HAND ENGINE.,0
EXPERIENCED A RAPID 150° F INCREASE IN THE CYLINDER HEAD TEMPERATURE.,CRACKS NOTED IN THE DEFLECTOR AT #4 AND #2 POSITIONS.,0
#1 - 3 BAFFLE WIRE NOT CONNECTED.,POSSIBLE CRANKSHAFT OIL SEAL LEAKING.,0
THE BAFFLE WIRE BETWEEN ENGINES 1 AND 3 IS NOT CONNECTED.,"IMMEDIATELY AFTER START THE ENGINE RAN ROUGH AND BEGAN TO SPUTTER AT ABOUT 1,100 RPM.",0
FOUND THE LEFT BAFFLE WIRE LOOSE AND UNCONNECTED (BETWEEN #2 AND #4).,"WHILE CHECKING IDLE, THE RPM DROPPED TO ZERO AND THE ENGINE DIED.",0
BAFFLE WIRING FOR #2–3 WAS OBSERVED DISCONNECTED.,DEBRIS IMPACT DAMAGED THE TOP OF THE STARTER.,0
RIGHT BAFFLE WIRE NOT ATTACHED — IT CAME OFF BETWEEN ENGINES 1 AND 2.,CYLINDER BAFFLE TENSION RODS NOT ATTACHED TO CYLINDERS 2 AND 1 DURING INSPECTION.,0
#1 - 3 BAFFLE WIRE NOT CONNECTED.,FORWARD INLET SCREEN ON SERVO NEEDS TO BE CLEANED.,0
THE BAFFLE WIRE BETWEEN ENGINES 1 AND 3 IS NOT CONNECTED.,THE BAFFLE ON THE RIGHT ENGINE IS CRACKED AT THE OIL COOLER.,0
FOUND THE LEFT BAFFLE WIRE LOOSE AND UNCONNECTED (BETWEEN #2 AND #4).,FOUND THE BAFFLING SEAL LOOSE ON CYLINDER #3 OF THE LEFT ENGINE.,0
BAFFLE WIRING FOR #2–3 WAS OBSERVED DISCONNECTED.,LEFT AND RIGHT CYLINDER DEFLECTORS SHOWED CRACKING DURING INSPECTION.,0
RIGHT BAFFLE WIRE NOT ATTACHED — IT CAME OFF BETWEEN ENGINES 1 AND 2.,DENTED EXHAUST PUSH TUBE OBSERVED ON CYLINDER 5.,0
POSSIBLE CRANKSHAFT OIL SEAL LEAKING.,"AFTER START, ENGINE RAN ROUGH. RPM OVER 1000, ENGINE WOULD SPUTTER",0
POSSIBLE CRANKSHAFT OIL SEAL LEAK OBSERVED.,DURING THE IDLE CHECK THE ENGINE RPM FELL TO 0.,0
SUSPECT OIL SEEPING PAST THE CRANKSHAFT SEAL.,THE STARTER TOP SHOWS FOD ON THE UPPER HOUSING.,0
THERE MAY BE LEAKAGE FROM THE OIL SEAL AT THE CRANKSHAFT.,TENSION RODS SECURING THE CYLINDER BAFFLES WERE DISCONNECTED ON CYLS 3 AND 4.,0
NOTICED WHAT LOOKS LIKE AN OIL LEAK COMING FROM THE CRANKSHAFT SEAL.,CLEANING IS REQUIRED FOR THE SERVO INLET FORWARD SCREEN.,0
POSSIBLE CRANKSHAFT OIL SEAL LEAKING.,"RIGHT ENGINE, ENGINE BAFFLE CRACKED AT OIL COOLER.",0
POSSIBLE CRANKSHAFT OIL SEAL LEAK OBSERVED.,THE #2 CYLINDER BAFFLING SEAL ON THE RIGHT ENGINE IS UNSECURED.,0
SUSPECT OIL SEEPING PAST THE CRANKSHAFT SEAL.,CRACKED CYLINDER DEFLECTORS DISCOVERED ON CYLINDERS 3 AND 1.,0
THERE MAY BE LEAKAGE FROM THE OIL SEAL AT THE CRANKSHAFT.,THE #4 CYLINDER HAS A DENTED EXHAUST PUSH TUBE.,0
NOTICED WHAT LOOKS LIKE AN OIL LEAK COMING FROM THE CRANKSHAFT SEAL.,ALL BAFFLE FELT SEALS ACROSS THE ENGINES ARE COMPROMISED AND THE ABRASION BUFFER PAD IS WORN OUT.,0
"AFTER START, ENGINE RAN ROUGH. RPM OVER 1000, ENGINE WOULD SPUTTER",IDLE CHECK RPM DECREASED TO ZERO.,0
