sentence1,sentence2,label
FRONT BLACK SEAL FOR ENGINE COWL NEEDS RTV FOR WORN SPOTS.,UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280,0
THE FRONT BLACK SEAL ON THE ENGINE COWL NEEDS RTV APPLIED TO THE WORN SPOTS.,RIGHT ENGINE OVER-TEMPERATURE RECORDED AT 503°F.,0
APPLY RTV TO THE WORN AREAS OF THE COWL’S FRONT BLACK SEAL.,THE OIL COOLER’S WEATHERSTRIP IS COMING LOOSE.,0
FOUND WORN SPOTS ON THE ENGINE COWL’S FRONT BLACK SEAL — SEAL THEM WITH RTV.,MISSING FORWARD BAFFLE SEAL FROM THE MUFFLER INLET ON THE BAFFLE.,0
THE BLACK FRONT SEAL FOR THE ENGINE COWL HAS WORN SECTIONS AND REQUIRES RTV SEALANT.,"ENGINE SPEED FAILED TO HOLD STEADY, VARYING CONTINUOUSLY AND PRODUCING A ROUGH STUMBLE.",0
LEFT ENGINE OIL COOLER BAFFLE CORNER NEEDS TO BE INSP. REMOVE FO,ENGINE INTAKE BOOT TORN.,0
THE CORNER OF THE OIL COOLER BAFFLE ON THE LEFT ENGINE MUST BE REMOVED AND INSPECTED.,LEFT BAFFLE IS LOOSE; THE #2 CYLINDER BAFFLE SEAL LOOKS WORN.,0
REMOVE THE OIL COOLER BAFFLE CORNER ON THE RIGHT ENGINE FOR INSPECTION.,FOUND THE EXHAUST GAS TEMPERATURE STAND‑OFF CRACKED OFF THE #2 CYLINDER ROCKER COVER.,0
INSPECT THE OIL COOLER BAFFLE CORNER ON #1 ENGINE — REMOVE THE PART FOR A CLOSER CHECK.,THE RIGHT BAFFLE BRACKET FOR ENGINE 4 HAS FRACTURED AND NEEDS REPAIR.,0
TAKE OFF THE #2 ENGINE OIL COOLER BAFFLE CORNER AND PERFORM AN INSPECTION.,THROTTLE WAS INCREASED DURING THE UNUSUAL ATTITUDE AND THE ENGINE WENT UP TO AROUND 300 RPM.,0
LEFT ENGINE OIL COOLER BAFFLE CORNER NEEDS TO BE INSP. REMOVE FO,RIGHT ENGINE OVER TEMPERATURE 503*.,0
THE CORNER OF THE OIL COOLER BAFFLE ON THE LEFT ENGINE MUST BE REMOVED AND INSPECTED.,THE WEATHER STRIPPING ON THE OIL COOLER IS LOOSE AND NEEDS SECURING.,0
REMOVE THE OIL COOLER BAFFLE CORNER ON THE RIGHT ENGINE FOR INSPECTION.,FOUND THE SEAL ON THE MUFFLER INTAKE OF THE FORWARD BAFFLE HAS COME OFF.,0
INSPECT THE OIL COOLER BAFFLE CORNER ON #1 ENGINE — REMOVE THE PART FOR A CLOSER CHECK.,OBSERVED CONTINUOUS RPM FLUCTUATIONS WITH INTERMITTENT ENGINE STUTTER; RPM FAILED TO SETTLE.,0
TAKE OFF THE #2 ENGINE OIL COOLER BAFFLE CORNER AND PERFORM AN INSPECTION.,A FRACTURE WAS NOTED IN THE BAFFLE SECURING WIRE.,0
ENGINE INTAKE BOOT TORN.,LEFT BAFFLE LOOSE (#2 CYLINDER BAFFLE SEAL).,0
THE ENGINE INTAKE BOOT IS TORN.,THE EGT STANDOFF ON THE #3 CYLINDER ROCKER COVER IS BROKEN.,0
A TEAR WAS FOUND IN THE ENGINE'S INTAKE BOOT DURING INSPECTION.,FOUND A BROKEN BRACKET ON THE #3 BAFFLE DURING INSPECTION.,0
THE INLET (INTAKE) BOOT ON THE ENGINE HAS A RIP.,POWER WAS APPLIED IN THE UNUSUAL ATTITUDE AND THE ENGINE REACHED ROUGHLY 275 RPM.,0
A RUPTURE WAS DISCOVERED IN THE ENGINE AIR INTAKE BOOT.,"LEFT ENGINE HIGH-TEMP CONDITION, APPROXIMATELY 500°F.",0
ENGINE INTAKE BOOT TORN.,OIL COOLER WEATHER STRIPPING LOOSE.,0
THE ENGINE INTAKE BOOT IS TORN.,THE FORWARD BAFFLE SEAL AT THE MUFFLER INTAKE IS MISSING.,0
A TEAR WAS FOUND IN THE ENGINE'S INTAKE BOOT DURING INSPECTION.,COULDN'T GET A STEADY RPM — THE ENGINE KEPT FLUCTUATING AND WAS CHOPPY.,0
THE INLET (INTAKE) BOOT ON THE ENGINE HAS A RIP.,INSPECTION REVEALED A BROKEN BAFFLE WIRE.,0
A RUPTURE WAS DISCOVERED IN THE ENGINE AIR INTAKE BOOT.,FOUND OIL COATING THE INTAKE PIPES DURING THE WALKAROUND.,0
LEFT BAFFLE LOOSE (#2 CYLINDER BAFFLE SEAL).,#3 CYLINDER ROCKER COVER EXHAUST GAS TEMPERATURE  STAND OFF BROKEN.,0
LEFT BAFFLE IS LOOSE; THE #2 CYLINDER BAFFLE SEAL LOOKS WORN.,THE BRACKET FOR THE #4 BAFFLE IS BROKEN.,0
THE RIGHT BAFFLE IS LOOSE — APPEARS THE #3 CYLINDER BAFFLE SEAL IS FAILING.,WHILE IN THE ODD ATTITUDE I ADVANCED THE THROTTLE AND THE ENGINE CLIMBED TO ABOUT 290 RPM.,0
"LOOSE LEFT BAFFLE, SEEMS THE #1 CYLINDER BAFFLE SEAL NEEDS REPLACING.",RIGHT ENGINE OVERHEATED — TEMPERATURE LOGGED AT 508 DEGREES.,0
"BAFFLE ON THE RIGHT SIDE IS UNSECURED, LIKELY FROM A BAD #2 CYLINDER BAFFLE SEAL.",OIL COOLER WEATHER SEALING HAS BECOME DETACHED AND REQUIRES ATTENTION.,0
LEFT BAFFLE LOOSE (#2 CYLINDER BAFFLE SEAL).,FORWARD BAFFLE SEAL MISSING FROM MUFFLER INTAKE ON BAFFLE.,0
LEFT BAFFLE IS LOOSE; THE #2 CYLINDER BAFFLE SEAL LOOKS WORN.,"ENGINE RPM WOULD NOT STABILIZE, CONSTANTLY VARYING AND CAUSING A NOTICEABLE STUTTER.",0
THE RIGHT BAFFLE IS LOOSE — APPEARS THE #3 CYLINDER BAFFLE SEAL IS FAILING.,THE BAFFLE WIRE SNAPPED.,0
"LOOSE LEFT BAFFLE, SEEMS THE #1 CYLINDER BAFFLE SEAL NEEDS REPLACING.",POSTFLIGHT CHECK REVEALED OIL CONTAMINATION ON THE INTAKE TUBING.,0
"BAFFLE ON THE RIGHT SIDE IS UNSECURED, LIKELY FROM A BAD #2 CYLINDER BAFFLE SEAL.",PILOT REPORTED THE ENGINE RUNNING ROUGH DURING TAKEOFF.,0
#3 CYLINDER ROCKER COVER EXHAUST GAS TEMPERATURE  STAND OFF BROKEN.,BRACKET BROKEN FOR #4 BAFFLE.,0
THE EGT STANDOFF ON THE #3 CYLINDER ROCKER COVER IS BROKEN.,"DURING AN UNUSUAL ATTITUDE RECOVERY, POWER WAS ADDED AND ENGINE SPEED ROSE TO APPROXIMATELY 280 RPM.",0
FOUND THE EXHAUST GAS TEMPERATURE STAND‑OFF CRACKED OFF THE #2 CYLINDER ROCKER COVER.,"THE LEFT ENGINE EXCEEDED TEMPERATURE LIMITS, REACHING ABOUT 495°F.",0
EGT PROBE STAND‑OFF FRACTURED ON THE #4 CYLINDER’S ROCKER COVER.,FOUND LOOSE SEALING STRIP AROUND THE OIL COOLER DURING INSPECTION.,0
ROCKER COVER EXHAUST GAS TEMPERATURE STAND‑OFF ON CYLINDER #1 IS DAMAGED.,THE SEAL FOR THE MUFFLER INTAKE ON THE FORWARD BAFFLE WAS NOT FOUND.,0
#3 CYLINDER ROCKER COVER EXHAUST GAS TEMPERATURE  STAND OFF BROKEN.,ENGINE RPM WOULD NOT STABILIZE. CONSTENTLY VARYING & STUDDER,0
THE EGT STANDOFF ON THE #3 CYLINDER ROCKER COVER IS BROKEN.,THE BAFFLE RETAINING WIRE IS BROKEN.,0
FOUND THE EXHAUST GAS TEMPERATURE STAND‑OFF CRACKED OFF THE #2 CYLINDER ROCKER COVER.,AFTER LANDING I NOTICED OIL ON THE ENGINE INTAKE PIPES.,0
EGT PROBE STAND‑OFF FRACTURED ON THE #4 CYLINDER’S ROCKER COVER.,ROUGH ENGINE NOTED AT TAKEOFF.,0
ROCKER COVER EXHAUST GAS TEMPERATURE STAND‑OFF ON CYLINDER #1 IS DAMAGED.,"LEFT-SIDE CYLINDER VALVE INTERMITTENTLY STICKING, REQUIRES ATTENTION.",0
BRACKET BROKEN FOR #4 BAFFLE.,UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280,0
THE BRACKET FOR THE #4 BAFFLE IS BROKEN.,RIGHT ENGINE OVER-TEMPERATURE RECORDED AT 503°F.,0
FOUND A BROKEN BRACKET ON THE #3 BAFFLE DURING INSPECTION.,THE OIL COOLER’S WEATHERSTRIP IS COMING LOOSE.,0
THE RIGHT BAFFLE BRACKET FOR ENGINE 4 HAS FRACTURED AND NEEDS REPAIR.,MISSING FORWARD BAFFLE SEAL FROM THE MUFFLER INLET ON THE BAFFLE.,0
BRACKET HOLDING THE #2 BAFFLE CAME APART.,"ENGINE SPEED FAILED TO HOLD STEADY, VARYING CONTINUOUSLY AND PRODUCING A ROUGH STUMBLE.",0
BRACKET BROKEN FOR #4 BAFFLE.,BAFFLE WIRE BROKEN.,0
THE BRACKET FOR THE #4 BAFFLE IS BROKEN.,DURING THE POST‑FLIGHT INSPECTION OIL WAS FOUND ON THE INTAKE PIPES.,0
FOUND A BROKEN BRACKET ON THE #3 BAFFLE DURING INSPECTION.,THE ENGINE WAS COUGHING AND ROUGH ON TAKEOFF.,0
THE RIGHT BAFFLE BRACKET FOR ENGINE 4 HAS FRACTURED AND NEEDS REPAIR.,CYLINDER 1 HAS A STICKING VALVE — NEEDS CORRECTION.,0
BRACKET HOLDING THE #2 BAFFLE CAME APART.,"DURING THE CLIMB THE STARBOARD ENGINE EXPERIENCED THREE SHUTTERING EVENTS, AND IT BEHAVED IDENTICALLY EACH TIME.",0
UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280,RIGHT ENGINE OVER TEMPERATURE 503*.,0
"DURING AN UNUSUAL ATTITUDE RECOVERY, POWER WAS ADDED AND ENGINE SPEED ROSE TO APPROXIMATELY 280 RPM.",THE WEATHER STRIPPING ON THE OIL COOLER IS LOOSE AND NEEDS SECURING.,0
WHILE IN THE ODD ATTITUDE I ADVANCED THE THROTTLE AND THE ENGINE CLIMBED TO ABOUT 290 RPM.,FOUND THE SEAL ON THE MUFFLER INTAKE OF THE FORWARD BAFFLE HAS COME OFF.,0
POWER WAS APPLIED IN THE UNUSUAL ATTITUDE AND THE ENGINE REACHED ROUGHLY 275 RPM.,OBSERVED CONTINUOUS RPM FLUCTUATIONS WITH INTERMITTENT ENGINE STUTTER; RPM FAILED TO SETTLE.,0
THROTTLE WAS INCREASED DURING THE UNUSUAL ATTITUDE AND THE ENGINE WENT UP TO AROUND 300 RPM.,A FRACTURE WAS NOTED IN THE BAFFLE SECURING WIRE.,0
UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280,DURING POST FLIGHT FOUND OIL ON INTAKE PIPES.,0
"DURING AN UNUSUAL ATTITUDE RECOVERY, POWER WAS ADDED AND ENGINE SPEED ROSE TO APPROXIMATELY 280 RPM.",ENGINE EXHIBITED ROUGHNESS DURING TAKEOFF.,0
WHILE IN THE ODD ATTITUDE I ADVANCED THE THROTTLE AND THE ENGINE CLIMBED TO ABOUT 290 RPM.,FOUND THE VALVE ON CYLINDER 3 STICKING DURING THE INSPECTION.,0
POWER WAS APPLIED IN THE UNUSUAL ATTITUDE AND THE ENGINE REACHED ROUGHLY 275 RPM.,ON CLIMB-OUT THE PORT ENGINE SHUTTERED FOUR TIMES; EACH EVENT MATCHED THE SAME PATTERN.,0
THROTTLE WAS INCREASED DURING THE UNUSUAL ATTITUDE AND THE ENGINE WENT UP TO AROUND 300 RPM.,POSSIBLE FRACTURE AT THE INTAKE-PORT AREA OF LEFT ENGINE CYLINDER #2.,0
RIGHT ENGINE OVER TEMPERATURE 503*.,OIL COOLER WEATHER STRIPPING LOOSE.,0
RIGHT ENGINE OVER-TEMPERATURE RECORDED AT 503°F.,THE FORWARD BAFFLE SEAL AT THE MUFFLER INTAKE IS MISSING.,0
"THE LEFT ENGINE EXCEEDED TEMPERATURE LIMITS, REACHING ABOUT 495°F.",COULDN'T GET A STEADY RPM — THE ENGINE KEPT FLUCTUATING AND WAS CHOPPY.,0
RIGHT ENGINE OVERHEATED — TEMPERATURE LOGGED AT 508 DEGREES.,INSPECTION REVEALED A BROKEN BAFFLE WIRE.,0
"LEFT ENGINE HIGH-TEMP CONDITION, APPROXIMATELY 500°F.",FOUND OIL COATING THE INTAKE PIPES DURING THE WALKAROUND.,0
RIGHT ENGINE OVER TEMPERATURE 503*.,ROUGH ENGINE ON TAKE OFF,0
RIGHT ENGINE OVER-TEMPERATURE RECORDED AT 503°F.,#2 CYLINDER VALVE IS STICKING.,0
"THE LEFT ENGINE EXCEEDED TEMPERATURE LIMITS, REACHING ABOUT 495°F.","WHILE CLIMBING OUT THE RIGHT ENGINE HICCUPED TWICE, EVERY TIME WITH THE SAME CHARACTERISTICS.",0
RIGHT ENGINE OVERHEATED — TEMPERATURE LOGGED AT 508 DEGREES.,A SUSPECTED CRACK WAS OBSERVED NEAR THE INTAKE PORT OF CYLINDER 1 ON THE RIGHT ENGINE.,0
"LEFT ENGINE HIGH-TEMP CONDITION, APPROXIMATELY 500°F.",THE RIGHT THROTTLE CONTROL QUADRANT HAS BROKEN PHENOLIC SPACERS — TWO ARE FRACTURED.,0
OIL COOLER WEATHER STRIPPING LOOSE.,FORWARD BAFFLE SEAL MISSING FROM MUFFLER INTAKE ON BAFFLE.,0
THE WEATHER STRIPPING ON THE OIL COOLER IS LOOSE AND NEEDS SECURING.,"ENGINE RPM WOULD NOT STABILIZE, CONSTANTLY VARYING AND CAUSING A NOTICEABLE STUTTER.",0
THE OIL COOLER’S WEATHERSTRIP IS COMING LOOSE.,THE BAFFLE WIRE SNAPPED.,0
FOUND LOOSE SEALING STRIP AROUND THE OIL COOLER DURING INSPECTION.,POSTFLIGHT CHECK REVEALED OIL CONTAMINATION ON THE INTAKE TUBING.,0
OIL COOLER WEATHER SEALING HAS BECOME DETACHED AND REQUIRES ATTENTION.,PILOT REPORTED THE ENGINE RUNNING ROUGH DURING TAKEOFF.,0
OIL COOLER WEATHER STRIPPING LOOSE.,#2 CYLINDER VALVE STICKING.,0
THE WEATHER STRIPPING ON THE OIL COOLER IS LOOSE AND NEEDS SECURING.,"DURING CLIMB-OUT THE LEFT ENGINE SHUTTERED THREE TIMES, AND EACH OCCURRENCE SHOWED THE SAME PATTERN.",0
THE OIL COOLER’S WEATHERSTRIP IS COMING LOOSE.,LOOKS LIKE THE LEFT ENGINE’S CYLINDER 3 MIGHT HAVE A CRACK RIGHT NEXT TO THE INTAKE PORT.,0
FOUND LOOSE SEALING STRIP AROUND THE OIL COOLER DURING INSPECTION.,FOUND THREE BROKEN PHENOLIC SPACERS AT THE THROTTLE CONTROL QUADRANT DURING INSPECTION.,0
OIL COOLER WEATHER SEALING HAS BECOME DETACHED AND REQUIRES ATTENTION.,FOUND WEAR ON ALL SPARK PLUGS DURING INSPECTION.,0
FORWARD BAFFLE SEAL MISSING FROM MUFFLER INTAKE ON BAFFLE.,ENGINE RPM WOULD NOT STABILIZE. CONSTENTLY VARYING & STUDDER,0
THE FORWARD BAFFLE SEAL AT THE MUFFLER INTAKE IS MISSING.,THE BAFFLE RETAINING WIRE IS BROKEN.,0
FOUND THE SEAL ON THE MUFFLER INTAKE OF THE FORWARD BAFFLE HAS COME OFF.,AFTER LANDING I NOTICED OIL ON THE ENGINE INTAKE PIPES.,0
MISSING FORWARD BAFFLE SEAL FROM THE MUFFLER INLET ON THE BAFFLE.,ROUGH ENGINE NOTED AT TAKEOFF.,0
THE SEAL FOR THE MUFFLER INTAKE ON THE FORWARD BAFFLE WAS NOT FOUND.,"LEFT-SIDE CYLINDER VALVE INTERMITTENTLY STICKING, REQUIRES ATTENTION.",0
FORWARD BAFFLE SEAL MISSING FROM MUFFLER INTAKE ON BAFFLE.,"DURING CLIMB OUT, LEFT ENGINE SHUTTERED 3 TIMES. EACH TIME RIGHT PATTERN",0
THE FORWARD BAFFLE SEAL AT THE MUFFLER INTAKE IS MISSING.,RIGHT ENGINE CYLINDER NO. 2 EXHIBITS A POSSIBLE CRACK ADJACENT TO THE INTAKE PORT.,0
FOUND THE SEAL ON THE MUFFLER INTAKE OF THE FORWARD BAFFLE HAS COME OFF.,ONE PHENOLIC SPACER ON THE LEFT SIDE OF THE THROTTLE QUADRANT SNAPPED.,0
MISSING FORWARD BAFFLE SEAL FROM THE MUFFLER INLET ON THE BAFFLE.,ALL THE PLUGS ARE SHOT.,0
THE SEAL FOR THE MUFFLER INTAKE ON THE FORWARD BAFFLE WAS NOT FOUND.,"A SUDDEN DECREASE OF APPROXIMATELY 180–280 RPM HAPPENED ON THE ENGINE, ACCOMPANIED BY STRO.",0
ENGINE RPM WOULD NOT STABILIZE. CONSTENTLY VARYING & STUDDER,BAFFLE WIRE BROKEN.,0
"ENGINE RPM WOULD NOT STABILIZE, CONSTANTLY VARYING AND CAUSING A NOTICEABLE STUTTER.",DURING THE POST‑FLIGHT INSPECTION OIL WAS FOUND ON THE INTAKE PIPES.,0
COULDN'T GET A STEADY RPM — THE ENGINE KEPT FLUCTUATING AND WAS CHOPPY.,THE ENGINE WAS COUGHING AND ROUGH ON TAKEOFF.,0
OBSERVED CONTINUOUS RPM FLUCTUATIONS WITH INTERMITTENT ENGINE STUTTER; RPM FAILED TO SETTLE.,CYLINDER 1 HAS A STICKING VALVE — NEEDS CORRECTION.,0
"ENGINE SPEED FAILED TO HOLD STEADY, VARYING CONTINUOUSLY AND PRODUCING A ROUGH STUMBLE.","DURING THE CLIMB THE STARBOARD ENGINE EXPERIENCED THREE SHUTTERING EVENTS, AND IT BEHAVED IDENTICALLY EACH TIME.",0
ENGINE RPM WOULD NOT STABILIZE. CONSTENTLY VARYING & STUDDER,RIGHT ENGINE CYLINDER #2 HAS POSSIBLE CRACK BY INTAKE PORT.,0
"ENGINE RPM WOULD NOT STABILIZE, CONSTANTLY VARYING AND CAUSING A NOTICEABLE STUTTER.",TWO PHENOLIC SPACERS ON THE THROTTLE CONTROL QUADRANT ARE BROKEN.,0
COULDN'T GET A STEADY RPM — THE ENGINE KEPT FLUCTUATING AND WAS CHOPPY.,EVERY SPARK PLUG SHOWS SIGNIFICANT ELECTRODE WEAR.,0
OBSERVED CONTINUOUS RPM FLUCTUATIONS WITH INTERMITTENT ENGINE STUTTER; RPM FAILED TO SETTLE.,"RPM FELL 300–400 RPM IN A SUDDEN DROP, WITH STRO NOTED.",0
"ENGINE SPEED FAILED TO HOLD STEADY, VARYING CONTINUOUSLY AND PRODUCING A ROUGH STUMBLE.","DURING TAXI/GROUND OPERATIONS, REDUCING THE MIXTURE MADE THE ENGINE STALL AND STOP.",0
BAFFLE WIRE BROKEN.,DURING POST FLIGHT FOUND OIL ON INTAKE PIPES.,0
THE BAFFLE RETAINING WIRE IS BROKEN.,ENGINE EXHIBITED ROUGHNESS DURING TAKEOFF.,0
THE BAFFLE WIRE SNAPPED.,FOUND THE VALVE ON CYLINDER 3 STICKING DURING THE INSPECTION.,0
INSPECTION REVEALED A BROKEN BAFFLE WIRE.,ON CLIMB-OUT THE PORT ENGINE SHUTTERED FOUR TIMES; EACH EVENT MATCHED THE SAME PATTERN.,0
A FRACTURE WAS NOTED IN THE BAFFLE SECURING WIRE.,POSSIBLE FRACTURE AT THE INTAKE-PORT AREA OF LEFT ENGINE CYLINDER #2.,0
BAFFLE WIRE BROKEN.,2 PHENOLIC SPACERS BROKEN ON THROTTLE CONTROL QUADRANT.,0
THE BAFFLE RETAINING WIRE IS BROKEN.,ALL SPARK PLUGS ARE WORN.,0
THE BAFFLE WIRE SNAPPED.,SUDDENLY LOST ROUGHLY 250 RPM AND STRO OCCURRED AT THE SAME TIME.,0
INSPECTION REVEALED A BROKEN BAFFLE WIRE.,"ON THE GROUND, PULLING THE MIXTURE BACK CAUSED THE LEFT ENGINE TO CUT OUT.",0
A FRACTURE WAS NOTED IN THE BAFFLE SECURING WIRE.,FORWARD BAFFLE SHOWS A SMALL CRACK AT ITS LOWER-FRONT SECTION ON THE RIGHT SIDE.,0
DURING POST FLIGHT FOUND OIL ON INTAKE PIPES.,ROUGH ENGINE ON TAKE OFF,0
DURING THE POST‑FLIGHT INSPECTION OIL WAS FOUND ON THE INTAKE PIPES.,#2 CYLINDER VALVE IS STICKING.,0
AFTER LANDING I NOTICED OIL ON THE ENGINE INTAKE PIPES.,"WHILE CLIMBING OUT THE RIGHT ENGINE HICCUPED TWICE, EVERY TIME WITH THE SAME CHARACTERISTICS.",0
POSTFLIGHT CHECK REVEALED OIL CONTAMINATION ON THE INTAKE TUBING.,A SUSPECTED CRACK WAS OBSERVED NEAR THE INTAKE PORT OF CYLINDER 1 ON THE RIGHT ENGINE.,0
FOUND OIL COATING THE INTAKE PIPES DURING THE WALKAROUND.,THE RIGHT THROTTLE CONTROL QUADRANT HAS BROKEN PHENOLIC SPACERS — TWO ARE FRACTURED.,0
DURING POST FLIGHT FOUND OIL ON INTAKE PIPES.,ALL SPARK PLUGS WORN.,0
DURING THE POST‑FLIGHT INSPECTION OIL WAS FOUND ON THE INTAKE PIPES.,"ENGINE RPM DROPPED SUDDENLY BY ABOUT 200–300 RPM, ACCOMPANIED BY STRO.",0
AFTER LANDING I NOTICED OIL ON THE ENGINE INTAKE PIPES.,"WHEN LEANING THE MIXTURE ON THE GROUND, THE #2 ENGINE WOULD QUIT.",0
POSTFLIGHT CHECK REVEALED OIL CONTAMINATION ON THE INTAKE TUBING.,MINOR CRACKING OBSERVED ON THE LOWER-FORWARD PORTION OF THE FORWARD BAFFLE ON THE LEFT SIDE.,0
FOUND OIL COATING THE INTAKE PIPES DURING THE WALKAROUND.,CYLINDER 4 BAFFLE NEEDS A BARREL NUT INSTALLED.,0
ROUGH ENGINE ON TAKE OFF,#2 CYLINDER VALVE STICKING.,0
ENGINE EXHIBITED ROUGHNESS DURING TAKEOFF.,"DURING CLIMB-OUT THE LEFT ENGINE SHUTTERED THREE TIMES, AND EACH OCCURRENCE SHOWED THE SAME PATTERN.",0
THE ENGINE WAS COUGHING AND ROUGH ON TAKEOFF.,LOOKS LIKE THE LEFT ENGINE’S CYLINDER 3 MIGHT HAVE A CRACK RIGHT NEXT TO THE INTAKE PORT.,0
ROUGH ENGINE NOTED AT TAKEOFF.,FOUND THREE BROKEN PHENOLIC SPACERS AT THE THROTTLE CONTROL QUADRANT DURING INSPECTION.,0
PILOT REPORTED THE ENGINE RUNNING ROUGH DURING TAKEOFF.,FOUND WEAR ON ALL SPARK PLUGS DURING INSPECTION.,0
ROUGH ENGINE ON TAKE OFF,"ENGINE RPM DROPPED 200-300 RPM SUDDENLY, ACCOMPANIED BY STRO",0
ENGINE EXHIBITED ROUGHNESS DURING TAKEOFF.,THE ENGINE WOULD SHUT DOWN WHENEVER THE MIXTURE WAS LEANED WHILE THE AIRCRAFT WAS ON THE GROUND.,0
THE ENGINE WAS COUGHING AND ROUGH ON TAKEOFF.,SPOTTED A TINY CRACK ON THE LOWER FRONT AREA OF THE RIGHT FORWARD BAFFLE.,0
ROUGH ENGINE NOTED AT TAKEOFF.,NO.1 CYLINDER BAFFLE REQUIRES A BARREL NUT TO SECURE IT.,0
PILOT REPORTED THE ENGINE RUNNING ROUGH DURING TAKEOFF.,DURING FLIGHT THE AIRCRAFT PRODUCES A GROWING HOWLING SOUND THAT BECOMES LOUDER WITH SPEED.,0
#2 CYLINDER VALVE STICKING.,"DURING CLIMB OUT, LEFT ENGINE SHUTTERED 3 TIMES. EACH TIME RIGHT PATTERN",0
#2 CYLINDER VALVE IS STICKING.,RIGHT ENGINE CYLINDER NO. 2 EXHIBITS A POSSIBLE CRACK ADJACENT TO THE INTAKE PORT.,0
FOUND THE VALVE ON CYLINDER 3 STICKING DURING THE INSPECTION.,ONE PHENOLIC SPACER ON THE LEFT SIDE OF THE THROTTLE QUADRANT SNAPPED.,0
CYLINDER 1 HAS A STICKING VALVE — NEEDS CORRECTION.,ALL THE PLUGS ARE SHOT.,0
"LEFT-SIDE CYLINDER VALVE INTERMITTENTLY STICKING, REQUIRES ATTENTION.","A SUDDEN DECREASE OF APPROXIMATELY 180–280 RPM HAPPENED ON THE ENGINE, ACCOMPANIED BY STRO.",0
#2 CYLINDER VALVE STICKING.,A/C ENGINE WOULD SHUT DOWN WHEN LEANING MIXTURE ON THE GROUN,0
#2 CYLINDER VALVE IS STICKING.,A SMALL CRACK WAS FOUND ON THE LEFT LOWER-FORWARD SIDE OF THE FORWARD BAFFLE.,0
FOUND THE VALVE ON CYLINDER 3 STICKING DURING THE INSPECTION.,THE BAFFLE ON CYLINDER NO.3 IS MISSING ITS BARREL NUT.,0
CYLINDER 1 HAS A STICKING VALVE — NEEDS CORRECTION.,THERE IS AN EERIE HOWL THAT INTENSIFIES WHILE THE AIRPLANE IS AIRBORNE.,0
"LEFT-SIDE CYLINDER VALVE INTERMITTENTLY STICKING, REQUIRES ATTENTION.",SEALS ON THE LOWER AFT COWLING (LEFT ENGINE) ARE TO BE RE-BONDED.,0
"DURING CLIMB OUT, LEFT ENGINE SHUTTERED 3 TIMES. EACH TIME RIGHT PATTERN",RIGHT ENGINE CYLINDER #2 HAS POSSIBLE CRACK BY INTAKE PORT.,0
"DURING CLIMB-OUT THE LEFT ENGINE SHUTTERED THREE TIMES, AND EACH OCCURRENCE SHOWED THE SAME PATTERN.",TWO PHENOLIC SPACERS ON THE THROTTLE CONTROL QUADRANT ARE BROKEN.,0
"WHILE CLIMBING OUT THE RIGHT ENGINE HICCUPED TWICE, EVERY TIME WITH THE SAME CHARACTERISTICS.",EVERY SPARK PLUG SHOWS SIGNIFICANT ELECTRODE WEAR.,0
ON CLIMB-OUT THE PORT ENGINE SHUTTERED FOUR TIMES; EACH EVENT MATCHED THE SAME PATTERN.,"RPM FELL 300–400 RPM IN A SUDDEN DROP, WITH STRO NOTED.",0
"DURING THE CLIMB THE STARBOARD ENGINE EXPERIENCED THREE SHUTTERING EVENTS, AND IT BEHAVED IDENTICALLY EACH TIME.","DURING TAXI/GROUND OPERATIONS, REDUCING THE MIXTURE MADE THE ENGINE STALL AND STOP.",0
"DURING CLIMB OUT, LEFT ENGINE SHUTTERED 3 TIMES. EACH TIME RIGHT PATTERN",SMALL CRACK ON LEFT LOWER FORWARD SIDE OF FORWARD BAFFLE.,0
"DURING CLIMB-OUT THE LEFT ENGINE SHUTTERED THREE TIMES, AND EACH OCCURRENCE SHOWED THE SAME PATTERN.",#2 CYLINDER BAFFLE NEEDS A BARREL NUT.,0
"WHILE CLIMBING OUT THE RIGHT ENGINE HICCUPED TWICE, EVERY TIME WITH THE SAME CHARACTERISTICS.","AN UNUSUAL HIGH‑PITCHED WHINE WAS NOTED, INCREASING IN VOLUME AS AIRSPEED RISES.",0
ON CLIMB-OUT THE PORT ENGINE SHUTTERED FOUR TIMES; EACH EVENT MATCHED THE SAME PATTERN.,RIGHT ENGINE LOWER REAR COWLING HAS SEALS COMING LOOSE AND NEEDS THEM GLUED BACK ON.,0
"DURING THE CLIMB THE STARBOARD ENGINE EXPERIENCED THREE SHUTTERING EVENTS, AND IT BEHAVED IDENTICALLY EACH TIME.",R/H AND L/H LOWER COWLS NEED CLEANING.,0
RIGHT ENGINE CYLINDER #2 HAS POSSIBLE CRACK BY INTAKE PORT.,2 PHENOLIC SPACERS BROKEN ON THROTTLE CONTROL QUADRANT.,0
RIGHT ENGINE CYLINDER NO. 2 EXHIBITS A POSSIBLE CRACK ADJACENT TO THE INTAKE PORT.,ALL SPARK PLUGS ARE WORN.,0
